run_date,reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,arrival_departure,scheduled_charter,number_flights_matched,actual_flights_unmatched,number_flights_cancelled,flights_more_than_15_minutes_early_percent,flights_15_minutes_early_to_1_minute_early_percent,flights_0_to_15_minutes_late_percent,flights_between_16_and_30_minutes_late_percent,flights_between_31_and_60_minutes_late_percent,flights_between_61_and_120_minutes_late_percent,flights_between_121_and_180_minutes_late_percent,flights_between_181_and_360_minutes_late_percent,flights_more_than_360_minutes_late_percent,flights_unmatched_percent,flights_cancelled_percent,average_delay_mins,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,LEEDS BRADFORD,NOVAJET,A,C,2,0,0,0.000000,50.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7,0,0.000000,
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,LEEDS BRADFORD,NOVAJET,D,C,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,63,0,0.000000,
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,LIVERPOOL (JOHN LENNON),EASYJET UK LTD,A,S,370,0,1,21.832884,50.404313,12.668464,7.277628,4.043127,3.234501,0.269542,0.000000,0.000000,0.000000,0.269542,7,494,91.616766,4
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,LIVERPOOL (JOHN LENNON),EASYJET UK LTD,D,S,370,0,1,4.582210,56.334232,19.946092,9.164420,5.121294,3.234501,1.347709,0.000000,0.000000,0.000000,0.269542,10,494,87.500000,7
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,LIVERPOOL (JOHN LENNON),EMERALD AIRLINES UK LTD,A,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1,0.000000,269
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,LIVERPOOL (JOHN LENNON),LOGANAIR LTD,A,C,1,0,0,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,0,0.000000,
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,LIVERPOOL (JOHN LENNON),LOGANAIR LTD,A,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1,0.000000,20
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,GATWICK,EASYJET UK LTD,A,S,1004,0,2,21.172962,41.053678,19.880716,8.151093,5.964215,2.982107,0.298211,0.298211,0.000000,0.000000,0.198807,9,1026,65.362595,18
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,GATWICK,EASYJET UK LTD,D,S,1003,0,3,2.982107,47.216700,30.218688,9.145129,5.666004,2.982107,1.093439,0.397614,0.000000,0.000000,0.298211,11,1029,64.333018,20
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,HEATHROW,BRITISH AIRWAYS PLC,A,S,2259,0,29,13.811189,41.695804,27.491259,7.998252,5.113636,2.054196,0.349650,0.131119,0.087413,0.000000,1.267483,8,2138,66.230248,15
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,HEATHROW,BRITISH AIRWAYS PLC,D,S,2259,0,32,3.404627,53.688346,25.665648,7.856831,5.325186,2.226102,0.261894,0.174596,0.000000,0.000000,1.396770,8,2140,70.767849,14
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,LONDON CITY,BA CITYFLYER LTD,A,S,755,0,7,7.480315,55.249344,20.603675,6.955381,4.593176,3.674541,0.393701,0.131234,0.000000,0.000000,0.918635,9,757,84.061697,7
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,LONDON CITY,BA CITYFLYER LTD,D,S,753,0,11,0.654450,61.256545,25.000000,5.104712,3.141361,2.748691,0.392670,0.261780,0.000000,0.000000,1.439791,7,756,84.398977,8
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,LUTON,EASYJET UK LTD,A,S,286,0,0,36.363636,35.664336,14.685315,5.594406,5.594406,2.097902,0.000000,0.000000,0.000000,0.000000,0.000000,6,275,84.285714,7
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,LUTON,EASYJET UK LTD,D,S,286,0,0,4.545455,49.300699,30.419580,3.146853,9.790210,2.447552,0.349650,0.000000,0.000000,0.000000,0.000000,9,275,80.782918,12
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,LUTON,NETJETS TRANSPORTES AEREOS,D,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1,100.000000,0
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,STANSTED,EASYJET UK LTD,A,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1,100.000000,6
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,STANSTED,LONDON EXECUTIVE AVIATION LTD,A,C,1,0,0,0.000000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33,0,0.000000,
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,STANSTED,LONDON EXECUTIVE AVIATION LTD,D,C,1,0,0,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12,0,0.000000,
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,MANCHESTER,AER LINGUS,A,S,5,0,8,0.000000,0.000000,7.692308,7.692308,15.384615,7.692308,0.000000,0.000000,0.000000,0.000000,61.538462,37,13,25.000000,20
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,MANCHESTER,AER LINGUS,D,S,5,0,8,0.000000,0.000000,7.692308,0.000000,15.384615,15.384615,0.000000,0.000000,0.000000,0.000000,61.538462,47,13,19.047619,28
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,MANCHESTER,BA CITYFLYER LTD,A,S,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,270,0,0.000000,
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,MANCHESTER,BRITISH AIRWAYS PLC,A,S,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,301,1,0.000000,120
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,MANCHESTER,EASYJET UK LTD,A,S,248,0,5,24.110672,33.992095,16.600791,12.252964,9.486166,1.185771,0.000000,0.395257,0.000000,0.000000,1.976285,10,420,83.802817,8
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,MANCHESTER,EASYJET UK LTD,D,S,249,0,4,2.766798,42.292490,24.505929,11.067194,9.486166,6.719368,0.790514,0.790514,0.000000,0.000000,1.581028,16,421,77.598152,10
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,MANCHESTER,EMERALD AIRLINES (IRELAND) LIMITED,A,S,32,0,1,3.030303,21.212121,27.272727,18.181818,9.090909,12.121212,6.060606,0.000000,0.000000,0.000000,3.030303,28,0,0.000000,
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,MANCHESTER,EMERALD AIRLINES (IRELAND) LIMITED,D,S,32,0,0,0.000000,15.625000,31.250000,21.875000,6.250000,18.750000,3.125000,3.125000,0.000000,0.000000,0.000000,37,0,0.000000,
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,MANCHESTER,EMERALD AIRLINES UK LTD,A,S,1129,0,31,14.482759,38.189655,22.758621,9.396552,7.155172,2.931034,1.120690,1.206897,0.086207,0.000000,2.672414,14,1101,88.251121,8
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,MANCHESTER,EMERALD AIRLINES UK LTD,D,S,1135,0,28,1.203783,50.386930,28.976784,6.104901,5.674979,3.009458,1.289768,0.859845,0.085985,0.000000,2.407567,12,1111,86.708296,8
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,NEWCASTLE,AER LINGUS,A,S,1,0,0,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,4,33.333333,23
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,NEWCASTLE,AER LINGUS,D,S,1,0,0,0.000000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,43,4,28.571429,40
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,NEWCASTLE,EMERALD AIRLINES UK LTD,A,S,17,0,1,27.777778,50.000000,0.000000,0.000000,5.555556,0.000000,0.000000,11.111111,0.000000,0.000000,5.555556,34,287,93.079585,5
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,NEWCASTLE,EMERALD AIRLINES UK LTD,D,S,17,0,1,11.111111,38.888889,27.777778,0.000000,5.555556,0.000000,0.000000,11.111111,0.000000,0.000000,5.555556,37,288,88.316151,8
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,NEWQUAY,AER LINGUS,A,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,2,0.000000,181
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,NEWQUAY,AER LINGUS,D,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1,0.000000,75
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,NEWQUAY,EMERALD AIRLINES UK LTD,A,S,19,0,0,0.000000,0.000000,5.263158,36.842105,52.631579,5.263158,0.000000,0.000000,0.000000,0.000000,0.000000,35,72,84.722222,9
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,NEWQUAY,EMERALD AIRLINES UK LTD,D,S,19,0,0,0.000000,15.789474,52.631579,26.315789,5.263158,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13,74,90.540541,5
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,NORTHOLT,CATREUS AOC LTD,A,C,1,0,0,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30,1,100.000000,15
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,NORTHOLT,CATREUS AOC LTD,D,C,2,0,0,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,NORTHOLT,LONDON EXECUTIVE AVIATION LTD,A,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1,100.000000,0
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,SUMBURGH,LOGANAIR LTD,A,S,52,0,0,9.615385,57.692308,21.153846,9.615385,1.923077,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4,0,0.000000,
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,SUMBURGH,LOGANAIR LTD,D,S,3,0,1,0.000000,25.000000,25.000000,0.000000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,14,0,0.000000,
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,SOUTHAMPTON,AER LINGUS,A,S,3,0,3,0.000000,33.333333,16.666667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,2,1,7.142857,5
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,SOUTHAMPTON,AER LINGUS,D,S,2,0,2,0.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,0,0,0.000000,
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,SOUTHAMPTON,EMERALD AIRLINES (IRELAND) LIMITED,A,S,3,0,1,0.000000,25.000000,25.000000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,11,0,0.000000,
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,SOUTHAMPTON,EMERALD AIRLINES (IRELAND) LIMITED,D,S,3,0,0,0.000000,33.333333,66.666667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,SOUTHAMPTON,EMERALD AIRLINES UK LTD,A,S,826,0,15,17.479191,37.574316,23.543401,9.274673,5.826397,2.734839,1.070155,0.713436,0.000000,0.000000,1.783591,12,822,84.503632,8
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,SOUTHAMPTON,EMERALD AIRLINES UK LTD,D,S,831,0,13,0.473934,43.364929,34.952607,9.597156,5.805687,2.132701,1.303318,0.829384,0.000000,0.000000,1.540284,11,828,85.029940,7
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),USA,BANGOR,NETJETS AVIATION (USA),D,C,1,0,0,0.000000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,48,0,0.000000,
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),USA,BEDFORD HANSCOM FIELD,VISTAJET LTD MALTA,A,C,1,0,0,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22,0,0.000000,
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),USA,BEDFORD HANSCOM FIELD,VISTAJET LTD MALTA,D,C,1,0,0,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16,0,0.000000,
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),USA,BOSTON,VISTAJET LTD MALTA,D,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1,0.000000,80
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),USA,DALLAS,NETJETS AVIATION (USA),A,C,1,0,0,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),USA,LOS ANGELES INTERNATIONAL,VISTAJET LTD MALTA,A,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1,0.000000,38
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),USA,OAKLAND,VISTAJET GMBH,D,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1,100.000000,0
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),USA,OAKLAND,VISTAJET LTD MALTA,A,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1,0.000000,26
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),USA,TETERBORO,NETJETS AVIATION (USA),A,C,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,270,0,0.000000,
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),USA,WEST PALM BEACH,CROSSAIR EUROPE,A,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1,100.000000,5
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),USA,WESTHAMPTON BEACH (FS GABRESKI),GLOBAL AIR CHARTERS,D,C,1,0,0,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21,0,0.000000,
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),USA,WHITE PLAINS,NETJETS TRANSPORTES AEREOS,A,C,1,0,0,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21,0,0.000000,
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),USA,WHITE PLAINS,UNIVERSAL  AIRLINES,D,C,1,0,0,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),AUSTRIA,INNSBRUCK,VISTAJET LTD MALTA,D,C,1,0,0,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19,0,0.000000,
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),AUSTRIA,SALZBURG,GLOCK AVIATION GMBH,D,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1,100.000000,14
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),BELGIUM,ANTWERP,VISTAJET LTD MALTA,D,C,1,0,0,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),BELGIUM,OSTEND,AVANTI AIR BEDARFSFLUGGES,A,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1,100.000000,7
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),BELGIUM,OSTEND,AVANTI AIR BEDARFSFLUGGES,D,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1,0.000000,23
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),DENMARK,COPENHAGEN,2 EXCEL AVIATION LTD T/A THE BLADES BROADSWORD SCIMITAR SABRE AND T2,A,C,1,0,0,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30,0,0.000000,
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),FRANCE,CANNES,VISTAJET LTD MALTA,A,C,2,0,0,50.000000,0.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6,0,0.000000,
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),FRANCE,CANNES,VISTAJET LTD MALTA,D,C,2,0,0,0.000000,50.000000,0.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9,0,0.000000,
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),FRANCE,CANNES,VISTAJET LUFTFAHRTUNTERNEHMEN,A,C,1,0,0,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6,0,0.000000,
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),FRANCE,NICE,AIR X CHARTER,D,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1,100.000000,0
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),FRANCE,NICE,EFS EUROPEAN FLIGHT SERVICE AB,D,C,1,0,0,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7,0,0.000000,
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),FRANCE,NICE,GLOCK AVIATION GMBH,D,C,1,0,0,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12,0,0.000000,
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),FRANCE,NICE,NETJETS TRANSPORTES AEREOS,D,C,1,0,0,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),FRANCE,NICE,VISTAJET GMBH,A,C,1,0,0,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),FRANCE,NICE,VISTAJET GMBH,D,C,1,0,0,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12,0,0.000000,
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),FRANCE,NICE,VISTAJET LTD MALTA,A,C,8,0,0,25.000000,25.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5,2,100.000000,5
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),FRANCE,NICE,VISTAJET LTD MALTA,D,C,7,0,0,0.000000,28.571429,42.857143,28.571429,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8,3,33.333333,17
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),FRANCE,NICE,VISTAJET LUFTFAHRTUNTERNEHMEN,A,C,2,0,0,0.000000,0.000000,50.000000,0.000000,0.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,58,0,0.000000,
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),FRANCE,NICE,VISTAJET LUFTFAHRTUNTERNEHMEN,D,C,2,0,0,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29,0,0.000000,
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),FRANCE,PARIS (LE BOURGET),VISTAJET LTD MALTA,A,C,1,0,0,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),FRANCE,PARIS (LE BOURGET),VISTAJET LTD MALTA,D,C,1,0,0,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),GERMANY,FRANKFURT MAIN,LUFTHANSA,A,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,180,79.891304,11
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),GERMANY,FRANKFURT MAIN,LUFTHANSA,D,C,2,0,0,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9,0,0.000000,
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),GERMANY,FRANKFURT MAIN,LUFTHANSA,D,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,177,79.347826,10
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),GERMANY,LUBECK,VISTAJET LTD MALTA,D,C,1,0,0,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),GERMANY,SCHWABISCH HALL HESSENTAL,NOVAJET,D,C,1,0,0,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),GIBRALTAR,GIBRALTAR,NETJETS TRANSPORTES AEREOS,A,C,1,0,0,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5,0,0.000000,
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),GREECE,CORFU,NETJETS TRANSPORTES AEREOS,A,C,1,0,0,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4,0,0.000000,
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),IRISH REPUBLIC,CORK,ASL BV,A,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1,0.000000,28
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),IRISH REPUBLIC,CORK,EMERALD AIRLINES UK LTD,D,S,1,0,0,0.000000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32,0,0.000000,
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),IRISH REPUBLIC,CORK,NETJETS TRANSPORTES AEREOS,A,C,1,0,0,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),IRISH REPUBLIC,DUBLIN,AER LINGUS,A,S,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,,1,100.000000,13
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),IRISH REPUBLIC,DUBLIN,AER LINGUS,D,S,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,,0,0.000000,
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),IRISH REPUBLIC,DUBLIN,BRITISH AIRWAYS PLC,A,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1,0.000000,22
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),IRISH REPUBLIC,DUBLIN,EMERALD AIRLINES (IRELAND) LIMITED,A,S,1,0,8,0.000000,0.000000,0.000000,0.000000,0.000000,11.111111,0.000000,0.000000,0.000000,0.000000,88.888889,67,0,0.000000,
25/02/2026 19:14,2025,BELFAST CITY (GEORGE BEST),IRISH REPUBLIC,DUBLIN,EMERALD AIRLINES (IRELAND) LIMITED,D,S,0,0,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,,1,0.000000,42
