run_date,reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,arrival_departure,scheduled_charter,number_flights_matched,actual_flights_unmatched,number_flights_cancelled,flights_more_than_15_minutes_early_percent,flights_15_minutes_early_to_1_minute_early_percent,flights_0_to_15_minutes_late_percent,flights_between_16_and_30_minutes_late_percent,flights_between_31_and_60_minutes_late_percent,flights_between_61_and_120_minutes_late_percent,flights_between_121_and_180_minutes_late_percent,flights_between_181_and_360_minutes_late_percent,flights_more_than_360_minutes_late_percent,flights_unmatched_percent,flights_cancelled_percent,average_delay_mins,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay,on_time_percent,delayed_over_15_percent,severe_delay_percent,estimated_delayed_flights,estimated_severe_delay_flights
2026-02-25 19:14:00,2025,BIRMINGHAM,GREECE,SKIATHOS,TUI AIRWAYS LTD,D,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-25 19:14:00,2025,BIRMINGHAM,GREECE,THIRA (SANTORINI),EASYJET UK LTD,A,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,100.0,2.0,0.0,0.0,0.0,0.0,0.0
2026-02-25 19:14:00,2025,BIRMINGHAM,GREECE,THIRA (SANTORINI),JET2.COM LTD,A,S,45,0,1,2.173913,26.086957,39.130435,15.217391,8.695652,6.521739,0.0,0.0,0.0,0.0,2.173913,15.0,44,59.090909,44.0,65.217392,30.434782000000002,6.521739,13.6956519,2.93478255
2026-02-25 19:14:00,2025,BIRMINGHAM,GREECE,THIRA (SANTORINI),JET2.COM LTD,D,S,45,0,0,0.0,8.888889,46.666667,37.777778,4.444444,2.222222,0.0,0.0,0.0,0.0,0.0,15.0,45,46.666667,24.0,55.555555999999996,44.444444,2.222222,19.999999799999998,0.9999998999999999
2026-02-25 19:14:00,2025,BIRMINGHAM,GREECE,THIRA (SANTORINI),TUI AIRWAYS LTD,A,C,41,0,0,14.634146,48.780488,26.829268,2.439024,2.439024,4.878049,0.0,0.0,0.0,0.0,0.0,7.0,34,70.588235,13.0,75.609756,9.756097,4.878049,3.99999977,2.00000009
2026-02-25 19:14:00,2025,BIRMINGHAM,GREECE,THIRA (SANTORINI),TUI AIRWAYS LTD,D,C,40,0,0,0.0,17.5,45.0,20.0,12.5,2.5,2.5,0.0,0.0,0.0,0.0,17.0,33,78.787879,15.0,62.5,37.5,5.0,15.0,2.0
2026-02-25 19:14:00,2025,BIRMINGHAM,GREECE,THIRA (SANTORINI),TUI AIRWAYS LTD,D,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-25 19:14:00,2025,BIRMINGHAM,GREECE,ZAKINTHOS,JET2.COM LTD,A,S,116,0,0,7.758621,20.689655,31.034483,18.103448,11.206897,6.896552,1.724138,0.0,2.586207,0.0,0.0,50.0,109,55.454545,45.0,51.724137999999996,40.517241999999996,11.206897,47.000000719999996,13.000000519999999
2026-02-25 19:14:00,2025,BIRMINGHAM,GREECE,ZAKINTHOS,JET2.COM LTD,D,S,116,0,0,0.0,2.586207,46.551724,23.275862,18.965517,7.758621,0.862069,0.0,0.0,0.0,0.0,24.0,109,30.0,28.0,49.137931,50.86206899999999,8.62069,59.00000003999999,10.0000004
2026-02-25 19:14:00,2025,BIRMINGHAM,GREECE,ZAKINTHOS,TUI AIRWAYS LTD,A,C,115,0,0,13.043478,18.26087,26.956522,12.173913,17.391304,8.695652,3.478261,0.0,0.0,0.0,0.0,24.0,113,58.40708,49.0,45.217392000000004,41.73913,12.173913,47.9999995,13.999999950000001
2026-02-25 19:14:00,2025,BIRMINGHAM,GREECE,ZAKINTHOS,TUI AIRWAYS LTD,D,C,115,0,0,0.0,8.695652,31.304348,26.956522,18.26087,12.173913,0.869565,0.869565,0.869565,0.0,0.0,46.0,112,47.321429,37.0,40.0,60.00000000000001,14.782608,69.00000000000001,16.9999992
2026-02-25 19:14:00,2025,BIRMINGHAM,ICELAND,KEFLAVIK,EASYJET UK LTD,A,S,29,0,0,31.034483,44.827586,13.793103,3.448276,3.448276,3.448276,0.0,0.0,0.0,0.0,0.0,5.0,15,93.333333,5.0,58.620689,10.344828,3.448276,3.0000001199999997,1.00000004
2026-02-25 19:14:00,2025,BIRMINGHAM,ICELAND,KEFLAVIK,EASYJET UK LTD,D,S,28,0,0,0.0,60.714286,17.857143,14.285714,3.571429,0.0,3.571429,0.0,0.0,0.0,0.0,10.0,15,93.333333,5.0,78.571429,21.428572000000003,3.571429,6.000000160000001,1.00000012
2026-02-25 19:14:00,2025,BIRMINGHAM,ICELAND,KEFLAVIK,JET2.COM LTD,A,S,46,0,0,17.391304,56.521739,17.391304,6.521739,0.0,0.0,0.0,2.173913,0.0,0.0,0.0,8.0,42,90.47619,7.0,73.913043,8.695652,2.173913,3.99999992,0.99999998
2026-02-25 19:14:00,2025,BIRMINGHAM,ICELAND,KEFLAVIK,JET2.COM LTD,D,S,46,0,0,0.0,43.478261,54.347826,2.173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,42,78.571429,13.0,97.826087,2.173913,0.0,0.99999998,0.0
2026-02-25 19:14:00,2025,BIRMINGHAM,IRISH REPUBLIC,IRELAND WEST(KNOCK),RYANAIR,A,S,169,0,1,9.411765,22.941176,34.705882,16.470588,11.176471,2.941176,1.176471,0.588235,0.0,0.0,0.588235,16.0,108,65.740741,18.0,57.647058,32.352940999999994,4.705882,54.67647028999999,7.95294058
2026-02-25 19:14:00,2025,BIRMINGHAM,IRISH REPUBLIC,IRELAND WEST(KNOCK),RYANAIR,D,S,171,0,0,0.584795,36.842105,38.011696,11.695906,8.77193,3.508772,0.584795,0.0,0.0,0.0,0.0,12.0,108,70.37037,16.0,74.853801,24.561403,4.093567,41.99999913,6.99999957
2026-02-25 19:14:00,2025,BIRMINGHAM,IRISH REPUBLIC,CORK,AER LINGUS,A,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,100.0,8.0,0.0,0.0,0.0,0.0,0.0
2026-02-25 19:14:00,2025,BIRMINGHAM,IRISH REPUBLIC,CORK,RYANAIR,A,S,246,0,1,24.696356,29.959514,23.88664,9.716599,6.882591,3.643725,0.809717,0.0,0.0,0.0,0.404858,10.0,203,66.995074,20.0,53.846154,21.052632,4.453442,51.78947472,10.95546732
2026-02-25 19:14:00,2025,BIRMINGHAM,IRISH REPUBLIC,CORK,RYANAIR,D,S,245,0,1,0.406504,36.178862,29.674797,13.00813,13.821138,5.691057,0.813008,0.0,0.0,0.0,0.406504,16.0,205,56.097561,24.0,65.85365900000001,33.333332999999996,6.504065,81.66666584999999,15.934959249999999
2026-02-25 19:14:00,2025,BIRMINGHAM,IRISH REPUBLIC,DUBLIN,AER LINGUS,A,S,1925,0,54,7.326933,40.828701,26.427489,10.156645,6.922688,4.042446,1.162203,0.303183,0.101061,0.0,2.728651,13.0,1207,76.012966,13.0,67.25619,22.688226,5.608892999999999,436.7483505,107.97119024999998
2026-02-25 19:14:00,2025,BIRMINGHAM,IRISH REPUBLIC,DUBLIN,AER LINGUS,D,S,1922,0,57,0.151592,21.22284,38.554826,17.483578,11.571501,5.760485,1.667509,0.555836,0.151592,0.0,2.880243,21.0,1206,59.967585,21.0,59.777665999999996,37.190501000000005,8.135422,714.8014292200002,156.36281084
2026-02-25 19:14:00,2025,BIRMINGHAM,IRISH REPUBLIC,DUBLIN,JET2.COM LTD,A,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-25 19:14:00,2025,BIRMINGHAM,IRISH REPUBLIC,DUBLIN,RYANAIR,A,S,1779,0,1,12.134831,37.865169,24.662921,12.022472,7.752809,4.662921,0.561798,0.224719,0.05618,0.0,0.05618,13.0,1647,75.105996,15.0,62.528090000000006,25.280899,5.505618000000001,449.74719321000003,97.94494422000001
2026-02-25 19:14:00,2025,BIRMINGHAM,IRISH REPUBLIC,DUBLIN,RYANAIR,D,C,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0,0.0,,0.0,100.0,0.0,1.0,0.0
2026-02-25 19:14:00,2025,BIRMINGHAM,IRISH REPUBLIC,DUBLIN,RYANAIR,D,S,1776,0,1,0.112549,37.253799,32.695554,14.575127,8.610017,5.627462,0.787845,0.225098,0.056275,0.0,0.056275,16.0,1647,62.273277,22.0,69.949353,29.881824,6.696680000000001,530.7011942400001,118.93303680000001
2026-02-25 19:14:00,2025,BIRMINGHAM,IRISH REPUBLIC,DUBLIN,STOBART AIR,A,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,342,75.428571,15.0,0.0,0.0,0.0,0.0,0.0
2026-02-25 19:14:00,2025,BIRMINGHAM,IRISH REPUBLIC,DUBLIN,STOBART AIR,D,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,339,64.08046,22.0,0.0,0.0,0.0,0.0,0.0
2026-02-25 19:14:00,2025,BIRMINGHAM,IRISH REPUBLIC,DUBLIN,SUNEXPRESS,D,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-25 19:14:00,2025,BIRMINGHAM,IRISH REPUBLIC,DUBLIN,THY TURKISH AIRLINES,D,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0.0,166.0,0.0,0.0,0.0,0.0,0.0
2026-02-25 19:14:00,2025,BIRMINGHAM,IRISH REPUBLIC,DUBLIN,TUI AIRWAYS LTD,A,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0.0,32.0,0.0,0.0,0.0,0.0,0.0
2026-02-25 19:14:00,2025,BIRMINGHAM,IRISH REPUBLIC,KERRY COUNTY,RYANAIR,A,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,100.0,12.0,0.0,0.0,0.0,0.0,0.0
2026-02-25 19:14:00,2025,BIRMINGHAM,IRISH REPUBLIC,KERRY COUNTY,RYANAIR,D,S,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0,0.0,,0.0,100.0,0.0,1.0,0.0
2026-02-25 19:14:00,2025,BIRMINGHAM,IRISH REPUBLIC,SHANNON,RYANAIR,A,S,177,0,0,14.689266,36.158192,25.423729,10.734463,6.779661,3.954802,2.259887,0.0,0.0,0.0,0.0,13.0,139,64.028777,21.0,61.581921,23.728813,6.214689,41.99999901,10.99999953
2026-02-25 19:14:00,2025,BIRMINGHAM,IRISH REPUBLIC,SHANNON,RYANAIR,D,S,177,0,0,0.0,24.858757,37.853107,17.514124,10.734463,6.779661,2.259887,0.0,0.0,0.0,0.0,20.0,139,53.956835,25.0,62.711864000000006,37.288135,9.039548,65.99999894999999,15.99999996
2026-02-25 19:14:00,2025,BIRMINGHAM,ITALY,BARI (PALESE),RYANAIR,A,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0.0,17.0,0.0,0.0,0.0,0.0,0.0
2026-02-25 19:14:00,2025,BIRMINGHAM,ITALY,BOLOGNA,AIR HORIZONT,A,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-25 19:14:00,2025,BIRMINGHAM,ITALY,BOLOGNA,AIR HORIZONT,D,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0.0,30.0,0.0,0.0,0.0,0.0,0.0
2026-02-25 19:14:00,2025,BIRMINGHAM,ITALY,BOLOGNA,AIREXPLORE,A,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0.0,22.0,0.0,0.0,0.0,0.0,0.0
2026-02-25 19:14:00,2025,BIRMINGHAM,ITALY,BOLOGNA,AIREXPLORE,D,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0.0,64.0,0.0,0.0,0.0,0.0,0.0
2026-02-25 19:14:00,2025,BIRMINGHAM,ITALY,BOLOGNA,ITALIA TRASPOTO AEREO,A,C,1,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,3.0,100.0,0.0,0.0,0.0,0.0
2026-02-25 19:14:00,2025,BIRMINGHAM,ITALY,BOLOGNA,ITALIA TRASPOTO AEREO,D,C,3,0,0,0.0,0.0,0.0,33.333333,33.333333,33.333333,0.0,0.0,0.0,0.0,0.0,44.0,1,0.0,29.0,0.0,99.999999,33.333333,2.99999997,0.9999999900000001
2026-02-25 19:14:00,2025,BIRMINGHAM,ITALY,BOLOGNA,KLASJET UAB,A,C,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,0.0,0.0,0.0
2026-02-25 19:14:00,2025,BIRMINGHAM,ITALY,BOLOGNA,KLASJET UAB,D,C,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0,0.0,,0.0,100.0,0.0,1.0,0.0
2026-02-25 19:14:00,2025,BIRMINGHAM,ITALY,BOLOGNA,NEOS SPA,A,C,1,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,100.0,0.0,0.0,0.0,0.0
2026-02-25 19:14:00,2025,BIRMINGHAM,ITALY,BOLOGNA,NEOS SPA,D,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-25 19:14:00,2025,BIRMINGHAM,ITALY,CATANIA (FONTANAROSSA),JET2.COM LTD,A,S,59,0,1,1.666667,20.0,33.333333,15.0,16.666667,8.333333,1.666667,0.0,1.666667,0.0,1.666667,44.0,51,64.705882,19.0,53.333333,43.333333999999994,11.666667,25.566667059999997,6.88333353
2026-02-25 19:14:00,2025,BIRMINGHAM,ITALY,CATANIA (FONTANAROSSA),JET2.COM LTD,D,S,60,0,0,0.0,15.0,43.333333,23.333333,8.333333,5.0,3.333333,1.666667,0.0,0.0,0.0,24.0,51,66.666667,19.0,58.333333,41.666666,10.0,24.999999600000002,6.0
2026-02-25 19:14:00,2025,BIRMINGHAM,ITALY,FLORENCE,KLASJET UAB,A,C,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0,0.0,,0.0,100.0,0.0,1.0,0.0
2026-02-25 19:14:00,2025,BIRMINGHAM,ITALY,GENOA,RYANAIR,A,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-25 19:14:00,2025,BIRMINGHAM,ITALY,BERGAMO,RYANAIR,A,S,219,0,0,3.652968,32.420091,20.091324,14.611872,15.981735,10.045662,2.739726,0.0,0.456621,0.0,0.0,26.0,127,40.15748,52.0,52.511415,43.835615999999995,13.242009000000001,95.99999903999998,28.99999971
2026-02-25 19:14:00,2025,BIRMINGHAM,ITALY,BERGAMO,RYANAIR,D,S,219,0,0,0.0,7.762557,32.876712,26.940639,21.461187,8.219178,2.283105,0.456621,0.0,0.0,0.0,29.0,125,48.8,32.0,40.639269,59.36073,10.958903999999999,129.9999987,23.999999759999994
2026-02-25 19:14:00,2025,BIRMINGHAM,ITALY,MILAN (LINATE),EASYJET EUROPE,A,S,18,0,0,55.555556,27.777778,16.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,,44.444445,0.0,0.0,0.0,0.0
2026-02-25 19:14:00,2025,BIRMINGHAM,ITALY,MILAN (LINATE),EASYJET EUROPE,D,S,18,0,0,0.0,44.444444,22.222222,22.222222,5.555556,5.555556,0.0,0.0,0.0,0.0,0.0,11.0,0,0.0,,66.66666599999999,33.333334,5.555556,6.000000119999999,1.0000000800000002
2026-02-25 19:14:00,2025,BIRMINGHAM,ITALY,MILAN (LINATE),EASYJET UK LTD,A,S,60,0,0,3.333333,11.666667,23.333333,15.0,21.666667,16.666667,8.333333,0.0,0.0,0.0,0.0,41.0,0,0.0,,35.0,61.666667000000004,25.0,37.0000002,15.0
2026-02-25 19:14:00,2025,BIRMINGHAM,ITALY,MILAN (LINATE),EASYJET UK LTD,D,S,60,0,0,0.0,6.666667,25.0,26.666667,26.666667,11.666667,1.666667,1.666667,0.0,0.0,0.0,35.0,0,0.0,,31.666667,68.333335,15.000001000000001,41.000001000000005,9.0000006
2026-02-25 19:14:00,2025,BIRMINGHAM,ITALY,MILAN (LINATE),ITALIA TRASPOTO AEREO,A,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0.0,35.0,0.0,0.0,0.0,0.0,0.0
2026-02-25 19:14:00,2025,BIRMINGHAM,ITALY,MILAN (MALPENSA),AIR ONE,A,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,100.0,8.0,0.0,0.0,0.0,0.0,0.0
2026-02-25 19:14:00,2025,BIRMINGHAM,ITALY,MILAN (MALPENSA),EASYJET EUROPE,A,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,77,76.25,12.0,0.0,0.0,0.0,0.0,0.0
2026-02-25 19:14:00,2025,BIRMINGHAM,ITALY,MILAN (MALPENSA),EASYJET EUROPE,D,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,77,60.0,24.0,0.0,0.0,0.0,0.0,0.0
2026-02-25 19:14:00,2025,BIRMINGHAM,ITALY,MILAN (MALPENSA),EASYJET UK LTD,A,S,26,0,0,61.538462,7.692308,19.230769,3.846154,3.846154,3.846154,0.0,0.0,0.0,0.0,0.0,7.0,19,84.210526,5.0,26.923077,11.538461999999999,3.846154,3.0000001199999997,1.00000004
2026-02-25 19:14:00,2025,BIRMINGHAM,ITALY,MILAN (MALPENSA),EASYJET UK LTD,D,S,25,0,0,0.0,56.0,32.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,19,63.157895,17.0,88.0,12.0,4.0,3.0,1.0
2026-02-25 19:14:00,2025,BIRMINGHAM,ITALY,NAPLES,AER LINGUS,A,S,1,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0,0.0,,100.0,0.0,0.0,0.0,0.0
2026-02-25 19:14:00,2025,BIRMINGHAM,ITALY,NAPLES,EASYJET UK LTD,A,S,1,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,100.0,0.0,0.0,0.0,0.0
2026-02-25 19:14:00,2025,BIRMINGHAM,ITALY,NAPLES,JET2.COM LTD,A,S,67,0,0,17.910448,20.895522,26.865672,13.432836,14.925373,2.985075,2.985075,0.0,0.0,0.0,0.0,17.0,60,68.333333,17.0,47.761194,34.328359000000006,5.97015,23.00000053,4.0000005000000005
2026-02-25 19:14:00,2025,BIRMINGHAM,ITALY,NAPLES,JET2.COM LTD,D,S,67,0,0,0.0,14.925373,56.716418,14.925373,10.447761,0.0,2.985075,0.0,0.0,0.0,0.0,15.0,60,60.0,17.0,71.641791,28.358209000000002,2.985075,19.000000030000002,2.0000002500000003
2026-02-25 19:14:00,2025,BIRMINGHAM,ITALY,NAPLES,TUI AIRWAYS LTD,A,C,60,0,0,3.333333,21.666667,21.666667,10.0,11.666667,21.666667,6.666667,3.333333,0.0,0.0,0.0,44.0,56,37.5,42.0,43.333334,53.333334,31.666667,32.0000004,19.0000002
2026-02-25 19:14:00,2025,BIRMINGHAM,ITALY,NAPLES,TUI AIRWAYS LTD,D,C,59,0,0,0.0,18.644068,47.457627,15.254237,13.559322,1.694915,3.389831,0.0,0.0,0.0,0.0,18.0,55,61.818182,26.0,66.101695,33.898305,5.084746,19.999999950000003,3.00000014
2026-02-25 19:14:00,2025,BIRMINGHAM,ITALY,OLBIA,JET2.COM LTD,A,S,26,0,0,0.0,19.230769,42.307692,26.923077,11.538462,0.0,0.0,0.0,0.0,0.0,0.0,16.0,24,95.833333,8.0,61.538461,38.461539,0.0,10.000000140000001,0.0
2026-02-25 19:14:00,2025,BIRMINGHAM,ITALY,OLBIA,JET2.COM LTD,D,S,26,0,0,0.0,38.461538,50.0,3.846154,7.692308,0.0,0.0,0.0,0.0,0.0,0.0,6.0,24,79.166667,12.0,88.46153799999999,11.538461999999999,0.0,3.0000001199999997,0.0
2026-02-25 19:14:00,2025,BIRMINGHAM,ITALY,PALERMO,JET2.COM LTD,A,S,1,0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,76.0,0,0.0,,0.0,100.0,100.0,1.0,1.0
2026-02-25 19:14:00,2025,BIRMINGHAM,ITALY,PISA,JET2.COM LTD,A,S,22,0,0,0.0,13.636364,45.454545,9.090909,22.727273,4.545455,0.0,4.545455,0.0,0.0,0.0,32.0,22,59.090909,20.0,59.090909,40.909091999999994,9.09091,9.000000239999999,2.0000001999999997
2026-02-25 19:14:00,2025,BIRMINGHAM,ITALY,PISA,JET2.COM LTD,D,S,22,0,0,0.0,9.090909,63.636364,18.181818,4.545455,4.545455,0.0,0.0,0.0,0.0,0.0,14.0,22,59.090909,12.0,72.727273,27.272728,4.545455,6.00000016,1.0000000999999998
2026-02-25 19:14:00,2025,BIRMINGHAM,ITALY,PISA,RYANAIR,A,S,90,0,0,2.222222,20.0,34.444444,22.222222,11.111111,7.777778,2.222222,0.0,0.0,0.0,0.0,21.0,69,46.376812,35.0,54.444444,43.333332999999996,10.0,38.9999997,9.0
2026-02-25 19:14:00,2025,BIRMINGHAM,ITALY,PISA,RYANAIR,D,S,90,0,0,1.111111,31.111111,37.777778,14.444444,6.666667,8.888889,0.0,0.0,0.0,0.0,0.0,16.0,69,21.73913,45.0,68.888889,30.0,8.888889,27.0,8.000000100000001
2026-02-25 19:14:00,2025,BIRMINGHAM,ITALY,ROME (CIAMPINO),RYANAIR,A,S,28,0,0,7.142857,39.285714,42.857143,3.571429,0.0,7.142857,0.0,0.0,0.0,0.0,0.0,10.0,0,0.0,,82.14285699999999,10.714286000000001,7.142857,3.0000000800000004,1.99999996
2026-02-25 19:14:00,2025,BIRMINGHAM,ITALY,ROME (CIAMPINO),RYANAIR,D,S,28,0,0,0.0,17.857143,28.571429,28.571429,17.857143,3.571429,0.0,3.571429,0.0,0.0,0.0,26.0,0,0.0,,46.428572,53.57143000000001,7.142858,15.000000400000001,2.00000024
2026-02-25 19:14:00,2025,BIRMINGHAM,ITALY,ROME (FIUMICINO),BRITISH AIRWAYS PLC,A,S,1,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,100.0,5.0,100.0,0.0,0.0,0.0,0.0
2026-02-25 19:14:00,2025,BIRMINGHAM,ITALY,ROME (FIUMICINO),ITALIA TRASPOTO AEREO,D,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,100.0,3.0,0.0,0.0,0.0,0.0,0.0
2026-02-25 19:14:00,2025,BIRMINGHAM,ITALY,ROME (FIUMICINO),JET2.COM LTD,A,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5,40.0,25.0,0.0,0.0,0.0,0.0,0.0
2026-02-25 19:14:00,2025,BIRMINGHAM,ITALY,ROME (FIUMICINO),JET2.COM LTD,A,S,189,0,0,4.761905,16.931217,23.809524,17.460317,23.280423,11.640212,2.116402,0.0,0.0,0.0,0.0,28.0,193,51.813472,23.0,40.740741,54.497354,13.756613999999999,102.99999906000001,26.000000459999995
2026-02-25 19:14:00,2025,BIRMINGHAM,ITALY,ROME (FIUMICINO),JET2.COM LTD,D,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5,100.0,2.0,0.0,0.0,0.0,0.0,0.0
2026-02-25 19:14:00,2025,BIRMINGHAM,ITALY,ROME (FIUMICINO),JET2.COM LTD,D,S,190,0,0,0.0,24.736842,58.421053,12.105263,4.736842,0.0,0.0,0.0,0.0,0.0,0.0,8.0,193,77.720207,10.0,83.157895,16.842105,0.0,31.999999499999998,0.0
2026-02-25 19:14:00,2025,BIRMINGHAM,ITALY,ROME (FIUMICINO),WIZZ AIR MALTA,A,S,83,0,0,9.638554,19.277108,31.325301,18.072289,16.86747,3.614458,1.204819,0.0,0.0,0.0,0.0,18.0,0,0.0,,50.602408999999994,39.759036,4.819277,32.99999988,3.9999999099999997
2026-02-25 19:14:00,2025,BIRMINGHAM,ITALY,ROME (FIUMICINO),WIZZ AIR MALTA,D,S,82,0,1,0.0,13.253012,20.481928,14.457831,24.096386,25.301205,0.0,1.204819,0.0,0.0,1.204819,38.0,0,0.0,,33.73494,65.060241,26.506024,53.34939762,21.734939680000004
2026-02-25 19:14:00,2025,BIRMINGHAM,ITALY,SALERNO COSTA AMALFI,JET2.COM LTD,A,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-25 19:14:00,2025,BIRMINGHAM,ITALY,SALERNO COSTA AMALFI,JET2.COM LTD,D,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-25 19:14:00,2025,BIRMINGHAM,ITALY,TURIN,ITALIA TRASPOTO AEREO,A,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-25 19:14:00,2025,BIRMINGHAM,ITALY,TURIN,JET2.COM LTD,A,S,17,0,0,5.882353,23.529412,5.882353,41.176471,5.882353,11.764706,5.882353,0.0,0.0,0.0,0.0,31.0,16,62.5,13.0,29.411765000000003,64.705883,17.647059,11.00000011,3.00000003
2026-02-25 19:14:00,2025,BIRMINGHAM,ITALY,TURIN,JET2.COM LTD,D,S,17,0,0,0.0,35.294118,52.941176,5.882353,0.0,5.882353,0.0,0.0,0.0,0.0,0.0,11.0,16,100.0,3.0,88.235294,11.764706,5.882353,2.00000002,1.00000001
2026-02-25 19:14:00,2025,BIRMINGHAM,ITALY,TURIN,RYANAIR,A,S,21,0,0,4.761905,33.333333,14.285714,14.285714,23.809524,9.52381,0.0,0.0,0.0,0.0,0.0,23.0,34,67.647059,18.0,47.619047,47.619048,9.52381,10.00000008,2.0000001
2026-02-25 19:14:00,2025,BIRMINGHAM,ITALY,TURIN,RYANAIR,D,S,21,0,0,0.0,47.619048,28.571429,9.52381,4.761905,9.52381,0.0,0.0,0.0,0.0,0.0,14.0,34,73.529412,12.0,76.190477,23.809525,9.52381,5.00000025,2.0000001
